time_s,wheel0_corrected_rad_s,wheel1_corrected_rad_s,wheel2_corrected_rad_s,wheel3_corrected_rad_s,FL_blowout_signal,RR_blowout_signal
0.00000000,73.04577528,72.68341257,72.53258303,72.64113492,0,0
0.01000000,73.02569897,72.74157405,72.55988706,72.73336866,0,0
0.02000000,73.00852897,72.76069213,72.55424227,72.63806328,0,0
0.03000000,73.01455951,72.81044864,72.56705511,72.65136564,0,0
0.04000000,73.03082147,72.72610008,72.59121959,72.62979981,0,0
0.05000000,73.08855533,72.67647555,72.53692349,72.65288548,0,0
0.06000000,73.08197978,72.70140575,72.51465932,72.58853624,0,0
0.07000000,73.08109319,72.72612443,72.51703379,72.64017087,0,0
0.08000000,73.01628665,72.70602917,72.58147734,72.67978292,0,0
0.09000000,73.01470735,72.70591739,72.55468613,72.70983306,0,0
0.10000000,73.04786109,72.69599227,72.53812289,72.69736705,0,0
0.11000000,73.06776981,72.74579951,72.52776652,72.65615745,0,0
0.12000000,73.03303586,72.70891692,72.56238468,72.63101524,0,0
0.13000000,72.98925451,72.74524844,72.50994018,72.55147848,0,0
0.14000000,73.01178812,72.73580042,72.51855876,72.59656537,0,0
0.15000000,73.07718514,72.71043896,72.53358504,72.62795870,0,0
0.16000000,73.06345516,72.66801371,72.53047054,72.65530147,0,0
0.17000000,73.01831126,72.63832469,72.48532890,72.68620819,0,0
0.18000000,72.97776072,72.67524911,72.54238598,72.67278005,0,0
0.19000000,73.06619692,72.72470117,72.57690290,72.64518363,0,0
0.20000000,73.09053712,72.73425161,72.57803045,72.67340862,0,0
0.21000000,72.97075283,72.74092031,72.55514221,72.68958196,0,0
0.22000000,72.95138649,72.70011745,72.56049506,72.68192576,0,0
0.23000000,72.94062596,72.69877134,72.59098234,72.66505478,0,0
0.24000000,73.03971547,72.74601196,72.58782645,72.67617298,0,0
0.25000000,73.07639104,72.70656210,72.58126052,72.68956477,0,0
0.26000000,73.06322966,72.67359826,72.52504905,72.68126625,0,0
0.27000000,73.01678327,72.68775596,72.48891151,72.64809029,0,0
0.28000000,72.99753771,72.71756924,72.51062072,72.65639821,0,0
0.29000000,73.01672037,72.77446683,72.54890038,72.65880072,0,0
0.30000000,73.07199682,72.76109389,72.55623088,72.66098652,0,0
0.31000000,73.04617789,72.71602020,72.55903207,72.64663104,0,0
0.32000000,73.00022907,72.65481391,72.57567073,72.67579419,0,0
0.33000000,72.98336871,72.68746509,72.65449621,72.68366495,0,0
0.34000000,73.00069985,72.74411058,72.67375411,72.67704553,0,0
0.35000000,73.03970467,72.72025425,72.54400103,72.65539444,0,0
0.36000000,72.99010288,72.70580465,72.50074155,72.64147423,0,0
0.37000000,73.01568618,72.67756906,72.47778638,72.64179827,0,0
0.38000000,73.04016082,72.71725021,72.51083429,72.66041517,0,0
0.39000000,73.10448003,72.73623952,72.56276037,72.65798462,0,0
0.40000000,73.03300969,72.68979220,72.52739147,72.66906174,0,0
0.41000000,73.01096177,72.63410951,72.51757541,72.66925851,0,0
0.42000000,72.99996234,72.63539719,72.48506621,72.64854615,0,0
0.43000000,72.99894845,72.69611816,72.49715169,72.69110971,0,0
0.44000000,73.03306221,72.70499309,72.58273980,72.67247832,0,0
