time_s,wheel0_corrected_rad_s,wheel1_corrected_rad_s,wheel2_corrected_rad_s,wheel3_corrected_rad_s,FL_blowout_signal,RR_blowout_signal
0.00000000,41.88036913,41.69005939,41.61228523,41.71248239,0,0
0.01000000,41.86848008,41.67900436,41.61240126,41.72865895,0,0
0.02000000,41.90080728,41.70617048,41.58686856,41.67184467,0,0
0.03000000,41.85079563,41.72547690,41.60867450,41.70614549,0,0
0.04000000,41.85040348,41.72997028,41.61846538,41.62181573,0,0
0.05000000,41.81071181,41.70476906,41.61726005,41.66043006,0,0
0.06000000,41.84201432,41.70561108,41.62669259,41.66959609,0,0
0.07000000,41.82341640,41.68175722,41.64613454,41.67877711,0,0
0.08000000,41.90063250,41.66978194,41.61085149,41.71333405,0,0
0.09000000,41.80184814,41.67786379,41.61626557,41.65201763,0,0
0.10000000,41.83683406,41.69162891,41.65679769,41.70125859,0,0
0.11000000,41.80595175,41.70000540,41.64705073,41.68786644,0,0
0.12000000,41.76307028,41.67155389,41.66027017,41.66444414,0,0
0.13000000,41.80000113,41.64021453,41.64652813,41.66676982,0,0
0.14000000,41.84952187,41.61660263,41.57542031,41.69549282,0,0
0.15000000,41.83877367,41.68759350,41.60590292,41.63074107,0,0
0.16000000,41.80193767,41.64766326,41.63414049,41.69308582,0,0
0.17000000,41.72745187,41.64869118,41.61283862,41.65673358,0,0
0.18000000,41.72597727,41.67699398,41.66682288,41.68788000,0,0
0.19000000,41.79523967,41.68923764,41.60168908,41.69583770,0,0
0.20000000,41.81475514,41.66599020,41.62712529,41.68597878,0,0
0.21000000,41.79071418,41.63907805,41.57907894,41.68212569,0,0
0.22000000,41.83091288,41.66986395,41.59247840,41.67661012,0,0
0.23000000,41.76233957,41.70200742,41.60166437,41.67342213,0,0
0.24000000,41.71927501,41.69664382,41.61439440,41.69813357,0,0
0.25000000,41.73024534,41.65566988,41.57897560,41.66037862,0,0
0.26000000,41.81144977,41.65395979,41.55036243,41.67866307,0,0
0.27000000,41.86364275,41.67420752,41.54973667,41.68820477,0,0
0.28000000,41.82985178,41.69163287,41.54373579,41.66092329,0,0
0.29000000,41.75373017,41.67014169,41.56896410,41.65542117,0,0
0.30000000,41.75552063,41.67319442,41.62109534,41.68473287,0,0
0.31000000,41.81428271,41.69759401,41.61966717,41.68686250,0,0
0.32000000,41.87322050,41.69209582,41.59404997,41.71130608,0,0
0.33000000,41.83836289,41.69630798,41.59988425,41.71530960,0,0
0.34000000,41.81010390,41.70170470,41.57944039,41.69699955,0,0
