time_s,wheel0_corrected_rad_s,wheel1_corrected_rad_s,wheel2_corrected_rad_s,wheel3_corrected_rad_s,FL_blowout_signal,RR_blowout_signal
0.00000000,0.00000000,0.00000000,0.01237970,0.00000000,0,0
0.01000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0.02000000,0.00000000,0.00030059,0.00000000,0.00000000,0,0
0.03000000,0.00000000,0.00000000,0.00717855,0.02212594,0,0
0.04000000,0.01137598,0.00000000,0.00580015,0.02714714,0,0
0.05000000,0.00129372,0.01824147,0.00706038,0.04476055,0,0
0.06000000,0.00000000,0.01902544,0.03179513,0.03379136,0,0
0.07000000,0.00000000,0.03551819,0.01951984,0.04290676,0,0
0.08000000,0.00748841,0.02287171,0.00000000,0.04353017,0,0
0.09000000,0.00000000,0.01808746,0.02613390,0.01907547,0,0
0.10000000,0.01768826,0.00754525,0.00000000,0.02067097,0,0
0.11000000,0.01404747,0.01360382,0.00914101,0.01222616,0,0
0.12000000,0.00000000,0.01834401,0.00000000,0.00401236,0,0
0.13000000,0.00000000,0.01855273,0.00903150,0.00302808,0,0
0.14000000,0.00000000,0.02430535,0.00176079,0.01436763,0,0
0.15000000,0.00000000,0.01375197,0.04736745,0.00683802,0,0
0.16000000,0.00000000,0.00000000,0.03278804,0.00000000,0,0
0.17000000,0.01132269,0.00000000,0.00000000,0.00000000,0,0
0.18000000,0.01435779,0.00000000,0.01600421,0.00101620,0,0
0.19000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0.21000000,0.00034137,0.00000000,0.00000000,0.00000000,0,0
0.22000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0.23000000,0.02204909,0.00000000,0.00000000,0.00000000,0,0
0.24000000,0.00550559,0.00000000,0.00000000,0.00000000,0,0
0.25000000,0.00000000,0.00000000,0.01398627,0.00000000,0,0
0.26000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
