time_s,wheel0_corrected_rad_s,wheel1_corrected_rad_s,wheel2_corrected_rad_s,wheel3_corrected_rad_s,FL_blowout_signal,RR_blowout_signal
0.00000000,61.06333740,60.70010218,60.69790004,60.79861427,0,0
0.01000000,61.02305333,60.72400002,60.68559181,60.81760210,0,0
0.02000000,61.00216181,60.72007724,60.66961901,60.79033290,0,0
0.03000000,61.02534116,60.70705212,60.65690202,60.78971684,0,0
0.04000000,61.00313805,60.70890638,60.70757647,60.77831460,0,0
0.05000000,61.00672415,60.72721878,60.72745799,60.70687179,0,0
0.06000000,60.96416251,60.63824685,60.76619225,60.72163569,0,0
0.07000000,60.81700827,60.54757878,60.73282233,60.66203060,0,0
0.08000000,60.80598626,60.50433871,60.65126547,60.70930733,0,0
0.09000000,60.88017021,60.55996934,60.61246545,60.69302056,0,0
0.10000000,60.91182542,60.58530970,60.54192550,60.64662245,0,0
0.11000000,60.93992880,60.56877223,60.58288366,60.69105270,0,0
0.12000000,60.88814060,60.54530414,60.60217704,60.63022353,0,0
0.13000000,60.93345509,60.54438064,60.54651376,60.63831957,0,0
0.14000000,60.86732802,60.58766814,60.50354673,60.62736228,0,0
0.15000000,60.91345514,60.58667351,60.50694693,60.59868506,0,0
0.16000000,60.92285346,60.58479602,60.50355146,60.59366406,0,0
0.17000000,60.89980489,60.55289824,60.55438926,60.58840857,0,0
0.18000000,60.89530071,60.59286370,60.49495435,60.58424717,0,0
0.19000000,60.83968354,60.57647997,60.46572767,60.56413596,0,0
0.20000000,60.80451001,60.54769110,60.48016068,60.56605305,0,0
0.21000000,60.83670113,60.50836255,60.44399542,60.55160838,0,0
0.22000000,60.82482992,60.47925689,60.46000743,60.57173387,0,0
0.23000000,60.84622503,60.56223191,60.50238685,60.54523914,0,0
0.24000000,60.79523454,60.46039621,60.39634040,60.52462280,0,0
0.25000000,60.81015885,60.43262798,60.42203880,60.52640211,0,0
0.26000000,60.78400674,60.32199198,60.45815601,60.51290077,0,0
0.27000000,60.76114071,60.44541966,60.44905561,60.50036285,0,0
0.28000000,60.81833984,60.45800814,60.45757880,60.48778392,0,0
0.29000000,60.68787119,60.52165986,60.42673104,60.43469225,0,0
0.30000000,60.72969930,60.41940136,60.37151374,60.42234153,0,0
0.31000000,60.60907297,60.35852489,60.32042895,60.44555423,0,0
0.32000000,60.67510221,60.34641057,60.37257557,60.41757600,0,0
0.33000000,60.65553927,60.35770709,60.40463155,60.43102107,0,0
0.34000000,60.73905639,60.37735870,60.37790781,60.40438067,0,0
0.35000000,60.73709725,60.39039269,60.34946957,60.41280439,0,0
0.36000000,60.68254631,60.34074686,60.29799998,60.34401132,0,0
0.37000000,60.68428696,60.34082598,60.27347069,60.38738520,0,0
0.38000000,60.62917732,60.37149131,60.28807636,60.36638919,0,0
0.39000000,60.59221511,60.36615568,60.23815196,60.41919722,0,0
0.40000000,60.56007514,60.36635634,60.26022473,60.44321809,0,0
0.41000000,60.57889375,60.29911256,60.23377125,60.39648865,0,0
0.42000000,60.63042881,60.31307117,60.26626762,60.36980509,0,0
0.43000000,60.56031667,60.30032471,60.24816828,60.32263597,0,0
0.44000000,60.50507590,60.28365040,60.27196611,60.33548194,0,0
0.45000000,60.46166082,60.25182767,60.33070453,60.32922846,0,0
0.46000000,60.52541315,60.24661068,60.27354484,60.31043676,0,0
0.47000000,60.51448088,60.21635621,60.22304561,60.28490668,0,0
0.48000000,60.53873817,60.24140288,60.11619594,60.26351912,0,0
0.49000000,60.44718366,60.20479916,60.08080719,60.26312094,0,0
0.50000000,60.42437410,60.22549791,60.06366961,60.24469907,0,0
0.51000000,60.44230862,60.19286144,60.11881814,60.23128056,0,0
0.52000000,60.45434309,60.15660143,60.13566048,60.24490789,0,0
0.53000000,60.42365521,60.16211025,60.16494813,60.24649440,0,0
0.54000000,60.37919042,60.11496646,60.18238937,60.23393440,0,0
0.55000000,60.41171264,60.12214331,60.17093355,60.23136013,0,0
0.56000000,60.41057931,60.12291229,60.14800040,60.20637289,0,0
0.57000000,60.39219100,60.09373005,60.13737495,60.19563670,0,0
0.58000000,60.38318511,60.10727730,60.17122914,60.17339691,0,0
0.59000000,60.38924893,60.13347664,60.16914101,60.19378873,0,0
0.60000000,60.44351545,60.12667134,60.12868391,60.20797476,0,0
0.61000000,60.46262172,60.10894344,60.06616166,60.18279179,0,0
0.62000000,60.36781448,60.11425858,60.05999963,60.21425209,0,0
0.63000000,60.32149049,60.13112305,60.05148977,60.17380087,0,0
0.64000000,60.32483813,60.10292278,60.06375951,60.15865844,0,0
0.65000000,60.38266834,60.03425402,60.05551580,60.15621688,0,0
0.66000000,60.38058701,60.00418327,60.01361366,60.12127312,0,0
0.67000000,60.34962984,59.99911465,59.97571421,60.09804266,0,0
0.68000000,60.39997543,60.09066497,59.97123550,60.07829018,0,0
0.69000000,60.36469707,60.10221355,59.97115305,60.08635249,0,0
0.70000000,60.36395863,60.11714092,59.94658711,60.07814785,0,0
0.71000000,60.30578105,60.02398750,59.96117547,60.06979786,0,0
0.72000000,60.33264291,60.05477359,59.94382261,60.06548021,0,0
0.73000000,60.35397103,60.07794526,59.88864571,60.05357034,0,0
0.74000000,60.38351068,60.03550120,59.83902728,60.01738235,0,0
0.75000000,60.32983082,59.94666177,59.85704923,60.00881289,0,0
0.76000000,60.28810812,59.98030641,59.88753934,59.95106496,0,0
0.77000000,60.28013294,60.02149602,59.97157163,59.96198958,0,0
0.78000000,60.22166991,60.00359595,59.92751739,59.98221795,0,0
0.79000000,60.25824030,59.98416952,59.86776214,59.95820887,0,0
0.80000000,60.23769695,59.92385886,59.84209288,59.99063793,0,0
0.81000000,60.27023498,59.95417962,59.84107874,59.97088880,0,0
0.82000000,60.22061863,59.97917232,59.83085213,59.95026760,0,0
0.83000000,60.17207656,59.98081745,59.84392054,59.96015840,0,0
0.84000000,60.14577667,59.90088934,59.81128766,59.92971799,0,0
0.85000000,60.13816534,59.85982091,59.87807424,59.94611959,0,0
0.86000000,60.18126763,59.87094132,59.84087535,59.96308069,0,0
0.87000000,60.16272790,59.84036658,59.84752042,59.95481553,0,0
0.88000000,60.15083670,59.86752622,59.72927779,59.95651453,0,0
0.89000000,60.13841036,59.87052107,59.79575605,59.94888771,0,0
0.90000000,60.14300259,59.93402474,59.81965586,59.93522608,0,0
0.91000000,60.14190266,59.87745267,59.83700784,59.89844117,0,0
0.92000000,60.09919677,59.88039774,59.86944734,59.86570392,0,0
0.93000000,60.11895494,59.80813569,59.77465527,59.90527511,0,0
0.94000000,60.03087450,59.89187300,59.77611456,59.92824596,0,0
0.95000000,60.20709922,59.82784563,59.73843977,59.88159058,0,0
0.96000000,60.01761660,59.85799481,59.78779565,59.90148113,0,0
0.97000000,60.11158827,59.79665894,59.81433931,59.87157915,0,0
0.98000000,60.00962797,59.79578697,59.78062469,59.85535884,0,0
0.99000000,60.06131046,59.80564074,59.75986341,59.84796604,0,0
1.00000000,60.04648683,59.79775515,59.75400564,59.84158248,0,0
1.01000000,60.08049117,59.84535777,59.69019276,59.79554154,0,0
1.02000000,60.07220082,59.78760903,59.68523192,59.80600481,0,0
1.03000000,60.01098695,59.82024883,59.69519887,59.77984530,0,0
1.04000000,59.98678092,59.79140873,59.61453961,59.80045716,0,0
1.05000000,60.00095188,59.78022595,59.70305498,59.80620617,0,0
1.06000000,60.04413329,59.73983074,59.63436946,59.80876414,0,0
1.07000000,60.01173587,59.69674076,59.68052863,59.82074983,0,0
1.08000000,59.98160499,59.70998988,59.63170170,59.78942544,0,0
1.09000000,59.91137376,59.69799010,59.66642339,59.77412412,0,0
1.10000000,59.96657640,59.73735684,59.62993945,59.73780700,0,0
1.11000000,59.95215928,59.69674467,59.61965657,59.75637533,0,0
1.12000000,59.87779775,59.69057902,59.65313769,59.70742338,0,0
1.13000000,59.88137413,59.69534989,59.58942475,59.71992611,0,0
1.14000000,59.91826228,59.71776126,59.58330251,59.72074538,0,0
1.15000000,59.96228964,59.69966355,59.51968900,59.70692120,0,0
1.16000000,59.91838579,59.65481734,59.55795087,59.72257294,0,0
1.17000000,59.84703828,59.61152430,59.54070259,59.72092025,0,0
1.18000000,59.82987649,59.59936508,59.57030924,59.71982557,0,0
1.19000000,59.86064754,59.62497769,59.55008451,59.70577097,0,0
1.20000000,59.87467664,59.60340264,59.47629038,59.67961546,0,0
1.21000000,59.82676871,59.60622459,59.47472861,59.65102438,0,0
1.22000000,59.84518247,59.58185741,59.50690469,59.64655829,0,0
1.23000000,59.80418478,59.59912437,59.55444953,59.64838109,0,0
1.24000000,59.80236985,59.59554175,59.51836418,59.63129697,0,0
1.25000000,59.80117923,59.58134325,59.49745356,59.64999412,0,0
1.26000000,59.81318517,59.57967814,59.48565216,59.63106255,0,0
1.27000000,59.80778091,59.58929753,59.50502978,59.61510795,0,0
1.28000000,59.80444990,59.55891672,59.48735240,59.62175194,0,0
1.29000000,59.73371420,59.50838240,59.41886440,59.60371242,0,0
1.30000000,59.71134344,59.48955394,59.40810335,59.59266174,0,0
1.31000000,59.72972573,59.49926359,59.43100646,59.58884617,0,0
1.32000000,59.75999316,59.54091648,59.44210647,59.56677506,0,0
1.33000000,59.74291073,59.51726744,59.42589580,59.54866340,0,0
1.34000000,59.70202045,59.50610665,59.39078765,59.52197887,0,0
1.35000000,59.70820166,59.53629868,59.35937090,59.51961828,0,0
1.36000000,59.73578660,59.55197587,59.35032777,59.52440912,0,0
1.37000000,59.73554500,59.52347175,59.35174102,59.51278570,0,0
1.38000000,59.67751894,59.42345956,59.35284665,59.52607347,0,0
1.39000000,59.65474950,59.38863311,59.35295971,59.52516450,0,0
1.40000000,59.64638333,59.43916420,59.35684530,59.51527429,0,0
1.41000000,59.64152868,59.52053217,59.28281068,59.49330976,0,0
1.42000000,59.67307078,59.46665394,59.29893658,59.45334773,0,0
1.43000000,59.62786611,59.44222095,59.30870505,59.46345658,0,0
1.44000000,59.62297747,59.41205051,59.33873781,59.48252785,0,0
1.45000000,59.65325570,59.43623297,59.32931518,59.47724008,0,0
1.46000000,59.62962623,59.51746594,59.25295611,59.44335695,0,0
1.47000000,59.58429679,59.48735041,59.18772274,59.43879113,0,0
1.48000000,59.55905322,59.40843940,59.20905035,59.41986329,0,0
1.49000000,59.58458451,59.35818866,59.25661765,59.43409936,0,0
1.50000000,59.66602922,59.35373053,59.23675307,59.40406519,0,0
1.51000000,59.64820381,59.37926249,59.17329604,59.42263756,0,0
1.52000000,59.56077520,59.36299358,59.17571851,59.42726437,0,0
1.53000000,59.49761738,59.37628444,59.17103376,59.43462404,0,0
