time_s,wheel0_corrected_rad_s,wheel1_corrected_rad_s,wheel2_corrected_rad_s,wheel3_corrected_rad_s,FL_blowout_signal,RR_blowout_signal
0.00000000,55.29488924,55.13946457,54.98423066,55.02578472,0,0
0.01000000,55.37526002,55.13807329,54.96095029,55.03049332,0,0
0.02000000,55.32932852,55.07961034,54.99526040,55.03134249,0,0
0.03000000,55.38717292,55.10455037,54.99461979,55.06039740,0,0
0.04000000,55.35874605,55.10730625,55.00087966,55.05240342,0,0
0.05000000,55.34103917,55.11716981,55.00245729,55.07741819,0,0
0.06000000,55.35237017,55.12617907,54.93954412,55.12850283,0,0
0.07000000,55.28018042,55.06836670,54.98030955,55.03442999,0,0
0.08000000,55.30128046,55.06180579,54.98589413,55.04083749,0,0
0.09000000,55.40606465,55.07113465,55.04458599,55.05716068,0,0
0.10000000,55.33982788,55.07035407,54.95947089,54.98767330,0,0
0.11000000,55.36822583,55.02325698,55.00471958,55.03640681,0,0
0.12000000,55.35666952,55.12178435,54.97667438,55.04297289,0,0
0.13000000,55.29138714,55.12453767,55.02920230,54.99662475,0,0
0.14000000,55.35310813,55.14193209,54.98874792,55.02110993,0,0
0.15000000,55.33283334,55.04298144,54.96176030,55.00114512,0,0
0.16000000,55.39010254,55.12749451,54.89270992,55.02160039,0,0
0.17000000,55.36469348,55.09473627,54.90085324,55.07030068,0,0
0.18000000,55.28441385,55.08290437,54.98699195,55.02413852,0,0
0.19000000,55.26997393,55.01271994,54.94734603,54.98647129,0,0
0.20000000,55.32630455,55.06956176,54.99131240,55.04562317,0,0
0.21000000,55.38691204,55.10987237,54.99248291,55.02946608,0,0
0.22000000,55.34105691,55.12730105,54.98492539,55.03547384,0,0
0.23000000,55.30558643,55.09586306,54.97353917,55.08358148,0,0
0.24000000,55.33100087,55.05383848,54.95260588,55.08937178,0,0
0.25000000,55.39277102,55.10996633,55.02048353,55.15251275,0,0
0.26000000,55.37092304,55.10700082,55.01678240,55.13395835,0,0
0.27000000,55.37737577,55.10748563,54.97952379,55.08744737,0,0
0.28000000,55.30824779,55.08022773,55.00497373,55.07487872,0,0
0.29000000,55.34077308,55.05690865,55.03225456,55.05809693,0,0
0.30000000,55.34001986,55.10734626,54.99170850,55.04435270,0,0
0.31000000,55.38564638,55.11003502,55.00031256,55.01024766,0,0
0.32000000,55.31570515,55.07214254,54.98981456,55.02239120,0,0
0.33000000,55.33722363,55.07002459,55.00153161,55.03123387,0,0
0.34000000,55.32745818,55.12321473,55.00502355,55.05214908,0,0
0.35000000,55.37243956,55.12706444,55.02861024,55.05443802,0,0
0.36000000,55.32961107,55.10080961,54.97426242,55.05377703,0,0
0.37000000,55.32361017,55.11693613,55.01651292,55.09203184,0,0
0.38000000,55.37875010,55.11802446,54.95844350,55.12131507,0,0
0.39000000,55.35025441,55.10810670,55.01237374,55.10906654,0,0
0.40000000,55.36408564,55.06796016,55.00097914,55.01596314,0,0
0.41000000,55.29987293,55.06983881,54.99756167,55.06621239,0,0
0.42000000,55.38946103,55.13376209,54.95506243,55.04984208,0,0
