time_s,wheel0_corrected_rad_s,wheel1_corrected_rad_s,wheel2_corrected_rad_s,wheel3_corrected_rad_s,FL_blowout_signal,RR_blowout_signal
0.00000000,36.21503740,36.10618962,35.94902677,36.16287358,0,0
0.01000000,36.27137878,36.20180163,35.98752902,36.15794409,0,0
0.02000000,36.34810225,36.20466591,35.98945604,36.14346569,0,0
0.03000000,36.36154001,36.29669697,36.04651406,36.17385467,0,0
0.04000000,36.29151210,36.37648341,36.12875476,36.19052467,0,0
0.05000000,36.37875921,36.29175608,36.18809477,36.21584543,0,0
0.06000000,36.38057161,36.29903026,36.22453316,36.26955115,0,0
0.07000000,36.48635676,36.32720182,36.19912332,36.29248560,0,0
0.08000000,36.45334845,36.46670244,36.22029534,36.36307348,0,0
0.09000000,36.45196506,36.43875784,36.24098164,36.34243090,0,0
0.10000000,36.52347526,36.45918582,36.31446542,36.37281169,0,0
0.11000000,36.54702407,36.40117626,36.35854570,36.37304631,0,0
0.12000000,36.63689764,36.51441558,36.33447315,36.40563816,0,0
0.13000000,36.56013026,36.51755485,36.36638016,36.43385739,0,0
0.14000000,36.58352215,36.57161757,36.40151535,36.50656859,0,0
0.15000000,36.63254853,36.56058382,36.49349244,36.54444548,0,0
0.16000000,36.68677240,36.59569562,36.52657374,36.55316324,0,0
0.17000000,36.67426634,36.67715502,36.51608246,36.61232313,0,0
0.18000000,36.68082056,36.72131641,36.51584143,36.58634505,0,0
0.19000000,36.69648480,36.75196944,36.56945356,36.60614557,0,0
0.20000000,36.77583464,36.68032201,36.62721289,36.58164511,0,0
0.21000000,36.81679542,36.68528911,36.68735931,36.57692353,0,0
0.22000000,36.84451160,36.73377718,36.68976133,36.65940525,0,0
0.23000000,36.85547860,36.76408771,36.67726053,36.59714624,0,0
0.24000000,36.91704989,36.88037617,36.60739435,36.73864251,0,0
0.25000000,36.90405857,36.87814998,36.59914546,36.81201093,0,0
0.26000000,36.86573866,36.93729554,36.63802787,36.72946668,0,0
0.27000000,36.95185070,36.87074421,36.69939129,36.80525639,0,0
0.28000000,37.02129976,36.95874115,36.74822387,36.78807628,0,0
0.29000000,37.04022165,36.89100923,36.70635499,36.83005838,0,0
0.30000000,36.98389762,36.85529034,36.71183237,36.86557380,0,0
0.31000000,37.05453090,37.14030575,36.72942224,36.91599672,0,0
0.32000000,37.09007311,37.03173054,36.79403394,36.90721907,0,0
0.33000000,37.15097980,37.18698250,36.85814274,36.94914664,0,0
0.34000000,37.10165453,37.00036894,36.84335459,37.00803895,0,0
0.35000000,37.13289861,37.07699700,36.82042790,37.03634849,0,0
0.36000000,37.13291104,37.07653781,36.87689100,37.07587360,0,0
0.37000000,37.23490702,37.18510775,36.91357071,37.09103796,0,0
0.38000000,37.15810371,37.18572413,37.01407317,37.12153281,0,0
0.39000000,37.24712766,37.21097125,37.00762929,37.07683688,0,0
0.40000000,37.25468225,37.21104808,37.04461040,37.12611036,0,0
0.41000000,37.30240382,37.18704337,37.05457061,37.12241235,0,0
0.42000000,37.34595549,37.29678503,37.04679461,37.21219193,0,0
0.43000000,37.34267174,37.31309693,37.06021230,37.19540218,0,0
0.44000000,37.31934870,37.30618013,37.09930944,37.25163813,0,0
0.45000000,37.21181953,37.29693893,37.10749184,37.20488423,0,0
0.46000000,37.38976559,37.38131668,37.14537671,37.24259912,0,0
0.47000000,37.48346194,37.33925082,37.16431255,37.28968459,0,0
0.48000000,37.60046697,37.42963350,37.21309772,37.26746597,0,0
0.49000000,37.43655184,37.43047044,37.25525100,37.37268050,0,0
0.50000000,37.40994003,37.48629749,37.30200647,37.23056092,0,0
0.51000000,37.46048638,37.52105804,37.25717603,37.51171502,0,0
0.52000000,37.58580324,37.50424812,37.27280164,37.34338858,0,0
0.53000000,37.57910911,37.49968767,37.27428359,37.42860133,0,0
0.54000000,37.53680531,37.49659818,37.31231317,37.44377039,0,0
0.55000000,37.60357799,37.58541058,37.43447128,37.47078359,0,0
0.56000000,37.61106085,37.58826150,37.41886362,37.50540997,0,0
0.57000000,37.73460323,37.56771162,37.44483705,37.47033676,0,0
0.58000000,37.64339081,37.57021849,37.41663438,37.53811281,0,0
0.59000000,37.70561478,37.67404688,37.44584984,37.59282920,0,0
0.60000000,37.71166349,37.71194121,37.49441227,37.59690429,0,0
0.61000000,37.77912484,37.74634867,37.56584088,37.60156508,0,0
0.62000000,37.75098193,37.68781029,37.64352196,37.61478961,0,0
0.63000000,37.80613203,37.72154265,37.62017820,37.61303975,0,0
0.64000000,37.82755618,37.77465535,37.63410228,37.65086290,0,0
0.65000000,37.87649931,37.81227968,37.64776586,37.73313775,0,0
0.66000000,37.87903493,37.85208313,37.72408148,37.74417427,0,0
0.67000000,37.93326395,37.85435037,37.76947107,37.73552523,0,0
0.68000000,37.98549694,37.89809974,37.73200215,37.80356851,0,0
0.69000000,37.98815077,37.91339667,37.66212576,37.83867298,0,0
0.70000000,37.98248925,37.96822158,37.57238931,37.77490729,0,0
0.71000000,38.00671997,37.95315205,37.76794309,37.83587031,0,0
0.72000000,38.00576557,37.94375870,37.87745969,37.84393017,0,0
0.73000000,38.10377600,37.98489355,37.92079440,37.81948388,0,0
0.74000000,38.09475846,37.97087270,37.82163371,37.91439607,0,0
0.75000000,38.07207241,38.03605182,37.74138481,37.96043969,0,0
0.76000000,38.05484100,38.13149328,37.84606412,38.02116078,0,0
0.77000000,38.19989296,38.15921562,37.91510329,38.01238050,0,0
0.78000000,38.24859476,38.13093538,37.96881459,38.06957171,0,0
0.79000000,38.16638052,38.05866603,37.94470947,38.02867860,0,0
0.80000000,38.15322266,38.08227064,37.95249820,38.04971762,0,0
0.81000000,38.21752599,38.18404674,37.93857562,38.08974290,0,0
0.82000000,38.28808815,38.28924328,37.97075559,38.08122570,0,0
0.83000000,38.26405176,38.26387181,38.00018776,38.09052985,0,0
0.84000000,38.30842242,38.23306490,38.00499960,38.14534127,0,0
0.85000000,38.30371088,38.23632901,38.02466599,38.17648233,0,0
0.86000000,38.32424219,38.29969117,38.03010656,38.17828893,0,0
0.87000000,38.37078570,38.34832374,38.04425628,38.18213983,0,0
0.88000000,38.38127240,38.31304528,38.05735582,38.20965051,0,0
0.89000000,38.41423607,38.29742327,38.09683648,38.25421463,0,0
0.90000000,38.43865948,38.33222044,38.13537419,38.27512733,0,0
0.91000000,38.45035336,38.34487815,38.19203518,38.30755227,0,0
0.92000000,38.46536578,38.38884715,38.23622238,38.33772303,0,0
0.93000000,38.46426327,38.38968014,38.28879819,38.33164964,0,0
0.94000000,38.50869415,38.47343140,38.30199114,38.37003536,0,0
0.95000000,38.54830862,38.41752449,38.34383088,38.43622343,0,0
0.96000000,38.57076768,38.41318043,38.36718680,38.38373693,0,0
0.97000000,38.52705349,38.38897026,38.42953165,38.35085285,0,0
0.98000000,38.61731693,38.54667974,38.39969738,38.34888292,0,0
0.99000000,38.63407398,38.59926681,38.38109333,38.37427561,0,0
1.00000000,38.66820808,38.56294233,38.46239882,38.41404245,0,0
1.01000000,38.54305175,38.52555738,38.44873955,38.49374540,0,0
1.02000000,38.65435631,38.57165279,38.52034985,38.52225645,0,0
1.03000000,38.70455693,38.61188219,38.51917071,38.51347213,0,0
1.04000000,38.81017189,38.65684145,38.48475374,38.52508092,0,0
1.05000000,38.68044939,38.65588709,38.51014186,38.54161933,0,0
1.06000000,38.76544675,38.69734394,38.57856168,38.59269127,0,0
1.07000000,38.78158603,38.73447413,38.56826039,38.59241596,0,0
1.08000000,38.90665938,38.73640075,38.56185326,38.59497556,0,0
1.09000000,38.84878728,38.73565851,38.53397463,38.65451617,0,0
1.10000000,38.80047783,38.71753735,38.57605922,38.69597786,0,0
1.11000000,38.84152182,38.77461152,38.57783761,38.71733525,0,0
1.12000000,38.88240794,38.81103025,38.64335064,38.72231555,0,0
1.13000000,38.89493152,38.77302472,38.63462063,38.72050997,0,0
1.14000000,38.90927784,38.77765801,38.64756532,38.69938241,0,0
1.15000000,38.93653796,38.79652531,38.69157269,38.78249080,0,0
1.16000000,38.96296037,38.88858946,38.69833854,38.79731880,0,0
1.17000000,38.95767479,38.87803677,38.70565409,38.86313057,0,0
