time_s,wheel0_corrected_rad_s,wheel1_corrected_rad_s,wheel2_corrected_rad_s,wheel3_corrected_rad_s,FL_blowout_signal,RR_blowout_signal
0.00000000,41.24173593,41.05805994,41.00205247,41.10310566,0,0
0.01000000,41.22523027,41.11480185,41.04623689,41.12243297,0,0
0.02000000,41.24774181,41.21697948,41.03088810,41.10975746,0,0
0.03000000,41.20437749,41.09219038,41.07135764,41.11107469,0,0
0.04000000,41.26643587,41.10566290,41.13670594,41.11100301,0,0
0.05000000,41.26222847,41.04203365,41.11620144,41.17220393,0,0
0.06000000,41.21036883,41.12238520,41.15101713,41.15845486,0,0
0.07000000,41.22420981,41.15677547,41.01330329,41.13208622,0,0
0.08000000,41.26718346,41.13953023,40.92740601,41.10245989,0,0
0.09000000,41.31167350,41.08410242,41.00640561,41.09549054,0,0
0.10000000,41.26314214,41.13639457,41.11689795,41.09059354,0,0
0.11000000,41.18002341,41.10917913,41.12549394,41.10229870,0,0
0.12000000,41.16757978,41.08613271,41.11183672,41.15193568,0,0
0.13000000,41.25110090,41.00382155,41.05695484,41.12501372,0,0
0.14000000,41.32374608,41.04079992,41.05354191,41.15053843,0,0
0.15000000,41.25272052,41.08484925,41.06659598,41.13257694,0,0
0.16000000,41.20002971,41.22098335,41.04939291,41.13077494,0,0
0.17000000,41.21418616,41.19993267,41.06267766,41.11472293,0,0
0.18000000,41.24290556,41.15752836,41.02274744,41.10379459,0,0
0.19000000,41.29150548,41.08906041,41.01349922,41.11286878,0,0
0.20000000,41.24198017,41.06261673,41.05344153,41.11714401,0,0
0.21000000,41.23268640,41.16791486,41.04947084,41.10560465,0,0
0.22000000,41.19080268,41.17743610,41.03082174,41.04650369,0,0
0.23000000,41.25259565,41.16413908,41.02955337,41.08123676,0,0
0.24000000,41.26489704,41.09798422,41.01141840,41.08150854,0,0
0.25000000,41.32827604,41.08024196,41.02483353,41.07991761,0,0
0.26000000,41.25978191,41.14657281,41.01867026,41.06023185,0,0
0.27000000,41.27521687,41.12161478,41.00138438,41.09950071,0,0
0.28000000,41.24388965,41.11291323,41.00830965,41.04859353,0,0
0.29000000,41.25445075,41.12090533,41.01161037,41.03347275,0,0
0.30000000,41.24019796,41.03932272,41.04274888,41.06370101,0,0
0.31000000,41.20712183,41.06747561,41.08362180,41.07972437,0,0
0.32000000,41.17544669,41.07004731,41.00914689,41.11318011,0,0
0.33000000,41.19818621,41.13669385,41.03192176,41.12659314,0,0
0.34000000,41.23000498,41.12962186,40.97133592,41.08396365,0,0
0.35000000,41.27863409,41.13509581,40.99724622,41.04576774,0,0
0.36000000,41.24654363,41.08635262,41.01759632,41.00479435,0,0
0.37000000,41.22545337,41.09683555,41.02935436,41.01889397,0,0
0.38000000,41.25427106,41.12341005,41.01449514,41.05425398,0,0
0.39000000,41.23379000,41.07684096,41.01292496,41.06763326,0,0
0.40000000,41.23805586,41.11036910,41.05094742,41.05851042,0,0
0.41000000,41.23399071,41.06222128,41.02829339,41.07370631,0,0
0.42000000,41.21968703,41.05825371,41.01341083,41.08865737,0,0
0.43000000,41.24146981,41.11270556,41.01690570,41.03628196,0,0
0.44000000,41.17707366,41.07083407,40.98151771,41.11724227,0,0
0.45000000,41.20155465,41.08629456,40.97230582,41.07298780,0,0
0.46000000,41.19793468,41.05497954,40.95121461,41.10926741,0,0
0.47000000,41.22891226,41.10651440,41.01362657,41.07647933,0,0
0.48000000,41.24710008,41.09074313,40.99430770,41.10334701,0,0
0.49000000,41.21024150,41.14922665,41.04302916,41.13339828,0,0
0.50000000,41.20688712,41.03673276,41.06482861,41.13516281,0,0
0.51000000,41.21584649,41.12865208,41.08727491,41.11287006,0,0
0.52000000,41.21167644,41.13722377,41.06348992,41.12995201,0,0
0.53000000,41.24392907,41.12296452,41.05872502,41.07824874,0,0
0.54000000,41.24032081,41.06892990,40.97641539,41.04880456,0,0
0.55000000,41.30381603,41.00120898,40.99762460,41.06280188,0,0
0.56000000,41.21803404,41.07075102,40.99048668,41.04783207,0,0
0.57000000,41.26184415,41.08679957,41.01448391,41.07929990,0,0
0.58000000,41.21687799,41.14285012,41.03231523,41.07157449,0,0
0.59000000,41.24750203,41.06272154,41.04487766,41.03260060,0,0
0.60000000,41.24261773,41.02114787,40.99801304,41.07112640,0,0
0.61000000,41.23686913,41.05153274,41.04621596,41.02403654,0,0
0.62000000,41.23170744,41.14680077,41.01648463,41.05603623,0,0
0.63000000,41.23191698,41.18339331,41.09357953,41.06103134,0,0
0.64000000,41.21014057,41.13307716,41.04780779,41.03313425,0,0
0.65000000,41.23927300,41.10747108,41.09100042,41.06868067,0,0
0.66000000,41.24349032,41.06279601,41.03593252,41.07025546,0,0
0.67000000,41.25519623,41.13145330,41.01284666,41.06642426,0,0
0.68000000,41.26042658,41.08855036,41.00463560,41.04660406,0,0
0.69000000,41.25472068,41.16700589,40.99459544,41.05545555,0,0
0.70000000,41.23203180,41.11589620,41.03305005,41.05472514,0,0
0.71000000,41.22205342,41.06630124,41.03056068,41.05088906,0,0
0.72000000,41.24537306,41.06239895,40.98492583,41.08827814,0,0
0.73000000,41.28119318,41.10416999,41.00497975,41.06413319,0,0
0.74000000,41.23375885,41.10688325,40.97338241,41.11889251,0,0
0.75000000,41.22558624,41.05116125,40.97039951,41.10615534,0,0
0.76000000,41.16949053,41.07720006,40.96289675,41.11196378,0,0
0.77000000,41.24284410,41.12054746,40.99486943,41.07546072,0,0
0.78000000,41.25742042,41.16361376,40.98312344,41.11683593,0,0
0.79000000,41.21091964,41.12863560,40.99324861,41.08825850,0,0
0.80000000,41.20742119,41.08911710,40.99714640,41.07978064,0,0
0.81000000,41.24659468,41.08828872,41.02228450,41.07312550,0,0
0.82000000,41.25085193,41.17086152,41.01418407,41.03332587,0,0
0.83000000,41.23072017,41.13302198,41.03922239,41.03847282,0,0
0.84000000,41.24134961,41.11426162,41.01768818,41.04372487,0,0
0.85000000,41.28904602,41.09417488,41.04302466,41.05649069,0,0
