time_s,wheel0_corrected_rad_s,wheel1_corrected_rad_s,wheel2_corrected_rad_s,wheel3_corrected_rad_s,FL_blowout_signal,RR_blowout_signal
0.00000000,60.82518624,60.61478665,60.47089799,60.55647947,0,0
0.01000000,60.84148129,60.57212022,60.45648273,60.52500424,0,0
0.02000000,60.77491921,60.53277927,60.40905214,60.53475398,0,0
0.03000000,60.76188413,60.54247302,60.40000969,60.55329112,0,0
0.04000000,60.81137182,60.62687143,60.38735674,60.57106360,0,0
0.05000000,60.84324004,60.66206865,60.40399035,60.56773693,0,0
0.06000000,60.80466983,60.60837721,60.41115624,60.54563278,0,0
0.07000000,60.77087025,60.54223238,60.44169218,60.51791976,0,0
0.08000000,60.74773646,60.52683320,60.43455235,60.54059684,0,0
0.09000000,60.80387379,60.54695696,60.38804012,60.56135958,0,0
0.10000000,60.82181451,60.57083601,60.35701772,60.53102978,0,0
0.11000000,60.85726794,60.58326460,60.38675107,60.53140289,0,0
0.12000000,60.79025984,60.47287344,60.44965274,60.51622694,0,0
0.13000000,60.74437501,60.51313562,60.48714349,60.51568896,0,0
0.14000000,60.75000695,60.55207427,60.45845428,60.55633140,0,0
0.15000000,60.84498665,60.58109121,60.44607189,60.56745986,0,0
0.16000000,60.86215813,60.55076721,60.40794717,60.58994200,0,0
0.17000000,60.82038913,60.54107115,60.44332992,60.56705474,0,0
0.18000000,60.78593929,60.53520032,60.45901763,60.49465533,0,0
0.19000000,60.82713468,60.59177039,60.46283442,60.50147204,0,0
0.20000000,60.80753466,60.55056946,60.47148736,60.51545360,0,0
0.21000000,60.79364050,60.55947033,60.45262834,60.53964129,0,0
0.22000000,60.77812500,60.52620347,60.42497907,60.55445348,0,0
0.23000000,60.80277686,60.52680035,60.42103903,60.54578317,0,0
0.24000000,60.80477210,60.52677989,60.37733580,60.58406211,0,0
0.25000000,60.81955570,60.53510963,60.36151486,60.55668799,0,0
0.26000000,60.80899387,60.54515880,60.37896996,60.54125828,0,0
0.27000000,60.76954391,60.54923030,60.41984242,60.55562364,0,0
0.28000000,60.79286428,60.53704887,60.44442205,60.52184021,0,0
0.29000000,60.78986393,60.55986129,60.39391517,60.47940562,0,0
0.30000000,60.81139134,60.55146558,60.34750036,60.52768749,0,0
0.31000000,60.78696325,60.56694758,60.37578499,60.57195857,0,0
0.32000000,60.77773845,60.54426622,60.41994271,60.52668305,0,0
0.33000000,60.78096070,60.54591187,60.44785698,60.52631307,0,0
0.34000000,60.82183818,60.51423001,60.42906702,60.51017449,0,0
