time_s,wheel0_corrected_rad_s,wheel1_corrected_rad_s,wheel2_corrected_rad_s,wheel3_corrected_rad_s,FL_blowout_signal,RR_blowout_signal
0.00000000,68.30373794,68.13424240,67.90582284,68.01751003,0,0
0.01000000,68.50070569,68.11314516,67.91448915,67.98970576,0,0
0.02000000,68.34333539,68.10895093,67.88671254,67.99351538,0,0
0.03000000,68.32509830,68.07024113,67.90237387,67.98017481,0,0
0.04000000,68.26273774,68.07311024,67.88990494,68.04063628,0,0
0.05000000,68.32559885,68.09072222,67.90372828,68.08708540,0,0
0.06000000,68.31637908,68.02397022,67.87708509,68.13999606,0,0
0.07000000,68.33654813,68.03369758,67.81447029,68.09604646,0,0
0.08000000,68.33177515,68.06329434,67.84308138,68.07162592,0,0
0.09000000,68.33035422,68.10213844,67.95533698,68.06520317,0,0
0.10000000,68.26833780,68.11137910,68.03551760,68.04247311,0,0
0.11000000,68.27153531,68.05886279,68.08596691,68.06581627,0,0
0.12000000,68.31516666,68.07862360,67.94559536,68.08298700,0,0
0.13000000,68.36443094,68.07556144,67.79249513,68.08152208,0,0
0.14000000,68.35549420,68.07640382,67.82257515,68.10687330,0,0
0.15000000,68.31314785,68.03613226,67.93663560,68.08279646,0,0
0.16000000,68.30464378,68.05285659,68.01113799,68.05335533,0,0
0.17000000,68.35819014,68.09498064,67.96515313,68.04281129,0,0
0.18000000,68.38762247,68.11654620,67.87749180,68.03123969,0,0
0.19000000,68.36711017,68.11717741,67.86097724,68.04242017,0,0
0.20000000,68.30725838,68.10663040,67.87947527,68.04427420,0,0
0.21000000,68.31272794,68.09231366,67.91458954,68.01333726,0,0
0.22000000,68.37946167,68.07021842,67.92518793,68.05385609,0,0
0.23000000,68.38855013,68.06863197,67.92189505,68.06302535,0,0
0.24000000,68.38909974,68.05674142,67.90752816,68.05864815,0,0
0.25000000,68.37353504,68.09977871,67.89747338,68.03581320,0,0
0.26000000,68.35817442,68.13220087,67.91612132,68.00618028,0,0
0.27000000,68.33478995,68.14180169,67.93639897,68.01953241,0,0
0.28000000,68.32180811,68.10265225,67.90498031,68.02761854,0,0
0.29000000,68.33029909,68.10857893,67.88454690,68.03621940,0,0
0.30000000,68.37014916,68.11616939,67.85717976,68.03078101,0,0
0.31000000,68.37934027,68.10109460,67.83485733,68.04072945,0,0
0.32000000,68.32917037,68.10813044,67.86819173,68.04318476,0,0
0.33000000,68.36183744,68.08805357,67.92797406,68.06708735,0,0
0.34000000,68.30282347,68.08252201,67.89264688,68.06398054,0,0
0.35000000,68.33593468,68.11908770,67.86574985,68.06739195,0,0
0.36000000,68.34261177,68.11221892,67.85286102,68.05340041,0,0
0.37000000,68.33836123,68.11417293,67.86142010,67.99366260,0,0
0.38000000,68.37611689,68.15738470,67.89920732,68.00148726,0,0
0.39000000,68.34737398,68.17898755,67.89754363,67.99852681,0,0
0.40000000,68.32816381,68.10105747,67.94898780,68.05473937,0,0
0.41000000,68.28673816,68.02341821,67.91533438,68.06363795,0,0
0.42000000,68.30922754,68.03323848,67.92074711,68.11434127,0,0
