time_s,wheel0_corrected_rad_s,wheel1_corrected_rad_s,wheel2_corrected_rad_s,wheel3_corrected_rad_s,FL_blowout_signal,RR_blowout_signal
0.00000000,55.63674387,55.35263020,55.21416232,55.35053717,0,0
0.01000000,55.56867936,55.36937667,55.23412607,55.38387565,0,0
0.02000000,55.58743060,55.35635423,55.23191773,55.33343236,0,0
0.03000000,55.64742372,55.35170697,55.25801905,55.21430579,0,0
0.04000000,55.62154852,55.36520186,55.26821522,55.25242757,0,0
0.05000000,55.62333274,55.36846321,55.30161022,55.33980720,0,0
0.06000000,55.63215426,55.37642850,55.27790663,55.34771093,0,0
0.07000000,55.60695496,55.35266526,55.21830625,55.45059090,0,0
0.08000000,55.55352597,55.31383026,55.22489843,55.43770181,0,0
0.09000000,55.58733539,55.33612582,55.28787495,55.31435624,0,0
0.10000000,55.60795729,55.37774783,55.29030859,55.21152617,0,0
0.11000000,55.63788735,55.36905319,55.27655069,55.23487597,0,0
0.12000000,55.65000394,55.35433350,55.26369698,55.26588380,0,0
0.13000000,55.63520123,55.36039803,55.27660878,55.31430487,0,0
0.14000000,55.59576888,55.34112344,55.28351472,55.37083912,0,0
0.15000000,55.56438577,55.33985203,55.25558432,55.38495587,0,0
0.16000000,55.58760221,55.36545727,55.30297425,55.35637524,0,0
0.17000000,55.66076033,55.36789853,55.24989267,55.27622092,0,0
0.18000000,55.75681517,55.39843437,55.26991469,55.29417898,0,0
0.19000000,55.64249394,55.35109000,55.23408045,55.28224934,0,0
0.20000000,55.68112916,55.37456137,55.24496340,55.30838231,0,0
0.21000000,55.56593063,55.35357369,55.32776601,55.37884087,0,0
0.22000000,55.62857899,55.35192059,55.33499675,55.40607925,0,0
0.23000000,55.70320110,55.34828067,55.28442215,55.41582815,0,0
0.24000000,55.64465900,55.36006644,55.31851333,55.26249443,0,0
0.25000000,55.70592305,55.43607640,55.21717505,55.20554949,0,0
0.26000000,55.60642451,55.38958356,55.24480980,55.19486595,0,0
0.27000000,55.58877232,55.35518242,55.25385706,55.27062115,0,0
0.28000000,55.60451884,55.32668584,55.29263380,55.37889940,0,0
0.29000000,55.64022204,55.35643044,55.24330527,55.41858665,0,0
0.30000000,55.61224161,55.38112338,55.28914660,55.47514945,0,0
0.31000000,55.63229590,55.36234919,55.26472304,55.34887901,0,0
0.32000000,55.64986179,55.38365386,55.22868740,55.17171865,0,0
0.33000000,55.64625689,55.33387890,55.22295374,55.17170215,0,0
0.34000000,55.61640115,55.32439969,55.20684629,55.19034743,0,0
0.35000000,55.58919809,55.36004711,55.23810089,55.24445772,0,0
