time_s,wheel0_corrected_rad_s,wheel1_corrected_rad_s,wheel2_corrected_rad_s,wheel3_corrected_rad_s,FL_blowout_signal,RR_blowout_signal
0.00000000,50.97487773,50.65620298,50.76334318,50.89828817,0,0
0.01000000,50.97963699,50.67762849,50.67606798,50.82542617,0,0
0.02000000,50.91669934,50.76033205,50.61037703,50.67170931,0,0
0.03000000,50.95859133,50.75989777,50.57266684,50.54442756,0,0
0.04000000,50.99262844,50.75152017,50.66505776,50.53238086,0,0
0.05000000,50.97270727,50.73145758,50.60316564,50.63015527,0,0
0.06000000,50.98205479,50.72065326,50.67573634,50.84359870,0,0
0.07000000,50.90899822,50.66243788,50.57836431,50.80337641,0,0
0.08000000,50.99709622,50.78245678,50.67448092,50.83903025,0,0
0.09000000,51.03926198,50.76376725,50.58516711,50.62349742,0,0
0.10000000,50.99156798,50.76978442,50.59532267,50.57323254,0,0
0.11000000,50.92390655,50.74052587,50.70063087,50.57696210,0,0
0.12000000,50.97606425,50.67373587,50.60473049,50.80092602,0,0
0.13000000,50.94141236,50.72030607,50.75365200,50.85461236,0,0
0.14000000,50.94569429,50.66314794,50.62078676,50.78303748,0,0
0.15000000,50.95938058,50.71962142,50.58918710,50.66615681,0,0
0.16000000,50.95001713,50.73102404,50.51482470,50.53196228,0,0
0.17000000,50.90638325,50.72764216,50.62572162,50.53054109,0,0
0.18000000,50.92270982,50.71013223,50.61061552,50.56923460,0,0
0.19000000,50.94956984,50.67756127,50.64741343,50.80986220,0,0
0.20000000,50.91201625,50.60641500,50.66141501,50.85993643,0,0
0.21000000,50.99353603,50.69242416,50.61786457,50.82595143,0,0
0.22000000,50.94301041,50.74260839,50.60433897,50.66929736,0,0
0.23000000,50.93513567,50.76392785,50.54391198,50.54540282,0,0
0.24000000,50.86977955,50.72153440,50.68187208,50.53826316,0,0
0.25000000,50.95654288,50.62852358,50.59902742,50.68977425,0,0
0.26000000,50.96680197,50.60441003,50.69512470,50.82375964,0,0
0.27000000,50.95127883,50.58236755,50.55509589,50.78046244,0,0
0.28000000,50.91880167,50.72691787,50.56676471,50.74886703,0,0
0.29000000,50.91307595,50.69173335,50.54777879,50.48380944,0,0
0.30000000,50.86713085,50.72064096,50.58486052,50.48712526,0,0
0.31000000,50.90378945,50.67220516,50.62308718,50.49433875,0,0
0.32000000,50.89905156,50.67651140,50.57840780,50.69970967,0,0
0.33000000,50.82381652,50.56413698,50.64150872,50.85428058,0,0
0.34000000,50.88245992,50.61780753,50.61145594,50.84101961,0,0
0.35000000,50.91603543,50.62858870,50.58116055,50.71313993,0,0
0.36000000,50.92583309,50.71696666,50.50746031,50.52582288,0,0
