time_s,wheel0_corrected_rad_s,wheel1_corrected_rad_s,wheel2_corrected_rad_s,wheel3_corrected_rad_s,FL_blowout_signal,RR_blowout_signal
0.00000000,43.85044509,43.69413864,43.60901563,43.73962850,0,0
0.01000000,43.91036189,43.76763172,43.67630161,43.70753894,0,0
0.02000000,43.86317339,43.77382556,43.59958429,43.74073668,0,0
0.03000000,43.87757242,43.75168246,43.61275944,43.73830860,0,0
0.04000000,43.76510098,43.68865108,43.73578513,43.73475289,0,0
0.05000000,43.86150241,43.69731317,43.73088312,43.78422349,0,0
0.06000000,43.81700619,43.66118150,43.79571218,43.81521939,0,0
0.07000000,43.86039103,43.64832733,43.75635605,43.78954648,0,0
0.08000000,43.90517149,43.79458237,43.66712036,43.78347695,0,0
0.09000000,43.95589333,43.75918480,43.68282562,43.74931108,0,0
0.10000000,43.83360326,43.72176241,43.63655725,43.69963935,0,0
0.11000000,43.79821906,43.70840905,43.68034429,43.69693474,0,0
0.12000000,43.80606752,43.71981153,43.66280071,43.68431853,0,0
0.13000000,43.85567641,43.71348748,43.68061678,43.63835655,0,0
0.14000000,43.89391268,43.67965022,43.66214118,43.65383058,0,0
0.15000000,43.93213399,43.68019834,43.62067961,43.62656449,0,0
0.16000000,43.87212806,43.70569957,43.56344486,43.65560181,0,0
0.17000000,43.82817952,43.73271869,43.58789278,43.62666563,0,0
0.18000000,43.79333780,43.71826857,43.53162339,43.61008091,0,0
0.19000000,43.83503919,43.64937539,43.48149117,43.55808472,0,0
0.20000000,43.88079485,43.65083937,43.48550444,43.55356281,0,0
0.21000000,43.87545433,43.63957221,43.50062876,43.54839350,0,0
0.22000000,43.81185070,43.65390888,43.58841753,43.58002838,0,0
0.23000000,43.74929326,43.70246090,43.58675103,43.59355428,0,0
0.24000000,43.81242340,43.69742708,43.63152448,43.68285849,0,0
0.25000000,43.83902658,43.74512736,43.58648674,43.70320184,0,0
0.26000000,43.83297221,43.58597544,43.54580792,43.73096722,0,0
0.27000000,43.78735353,43.59977893,43.55088209,43.67027711,0,0
0.28000000,43.82692941,43.71442776,43.55195599,43.70667696,0,0
0.29000000,43.81042992,43.70452129,43.56729236,43.71537488,0,0
0.30000000,43.81063117,43.65704799,43.75914857,43.67186928,0,0
0.31000000,43.76286252,43.59778342,43.72027456,43.72557541,0,0
0.32000000,43.82018439,43.60602087,43.69862134,43.71118918,0,0
0.33000000,43.87896759,43.72705784,43.64111601,43.73066667,0,0
0.34000000,43.86276318,43.68767999,43.60905705,43.72343587,0,0
0.35000000,43.83161945,43.66714846,43.65966094,43.65771487,0,0
0.36000000,43.82807992,43.69681520,43.64416437,43.73347068,0,0
0.37000000,43.79905430,43.71179293,43.73474420,43.69835732,0,0
0.38000000,43.79294578,43.76637397,43.63759634,43.70053151,0,0
0.39000000,43.82090217,43.79988969,43.59722553,43.71211511,0,0
0.40000000,43.82227603,43.66045430,43.59268906,43.69362048,0,0
0.41000000,43.91842004,43.63289151,43.57840109,43.69547923,0,0
0.42000000,43.86122171,43.59747127,43.58427851,43.65623610,0,0
0.43000000,43.80290219,43.76942275,43.54789049,43.62970369,0,0
0.44000000,43.78188784,43.74183682,43.54460893,43.62525788,0,0
0.45000000,43.85446282,43.76461255,43.59123917,43.63314844,0,0
0.46000000,43.87220355,43.66791485,43.57148346,43.64172914,0,0
0.47000000,43.88710948,43.72835562,43.55859451,43.62967349,0,0
0.48000000,43.87204636,43.80034186,43.53199682,43.66043957,0,0
0.49000000,43.85721880,43.80026472,43.53731930,43.61407367,0,0
0.50000000,43.88087938,43.74493372,43.56513783,43.67872493,0,0
0.51000000,43.84836150,43.65129516,43.60262521,43.71568039,0,0
0.52000000,43.84754800,43.71290597,43.58208121,43.67003268,0,0
0.53000000,43.85280819,43.74481198,43.56518325,43.64412204,0,0
0.54000000,43.86481676,43.75257977,43.57477756,43.62296194,0,0
0.55000000,43.85101373,43.69193074,43.61478551,43.60886058,0,0
0.56000000,43.88031241,43.64834336,43.66790186,43.62666725,0,0
0.57000000,43.84461234,43.69423528,43.68497927,43.59747824,0,0
0.58000000,43.88677571,43.73151630,43.64691004,43.61719490,0,0
0.59000000,43.88614559,43.67419065,43.62478256,43.70219673,0,0
0.60000000,43.68021196,43.65658439,43.66604624,43.68160334,0,0
0.61000000,43.72947772,43.67072986,43.64861589,43.74984126,0,0
0.62000000,43.89269663,43.70818412,43.63978398,43.73114571,0,0
0.63000000,44.05090386,43.77132625,43.58635244,43.61185489,0,0
0.64000000,43.96453299,43.69631979,43.64105217,43.63169075,0,0
0.65000000,43.80570621,43.64896019,43.52362483,43.61978353,0,0
0.66000000,43.71011934,43.71708111,43.65631238,43.59473874,0,0
0.67000000,43.79802494,43.75684896,43.57750910,43.60435425,0,0
0.68000000,43.87452351,43.66266164,43.58658625,43.56777008,0,0
0.69000000,43.86814718,43.59510855,43.49871481,43.56732434,0,0
0.70000000,43.83393048,43.59624193,43.57895944,43.64636353,0,0
0.71000000,43.80637115,43.65307389,43.55613485,43.67052091,0,0
0.72000000,43.77841139,43.72404316,43.58743347,43.66371647,0,0
0.73000000,43.73761221,43.62868828,43.54766782,43.63290970,0,0
0.74000000,43.73516961,43.54815393,43.56086034,43.66966581,0,0
0.75000000,43.77878405,43.55363937,43.57185300,43.67257647,0,0
0.76000000,43.78006333,43.66410753,43.58608737,43.67388380,0,0
0.77000000,43.76903611,43.67869523,43.57559312,43.62532716,0,0
0.78000000,43.76884863,43.64426037,43.61563442,43.62065311,0,0
0.79000000,43.80351411,43.60466901,43.67449537,43.66463723,0,0
0.80000000,43.77959422,43.58881968,43.68872885,43.63130971,0,0
0.81000000,43.74829023,43.64858040,43.61147951,43.66475522,0,0
0.82000000,43.81146169,43.66708547,43.44121682,43.63038763,0,0
0.83000000,43.80239654,43.67016183,43.43387914,43.58527895,0,0
0.84000000,43.78643348,43.66018481,43.60477140,43.61863097,0,0
0.85000000,43.73059242,43.63558260,43.66019599,43.64476344,0,0
0.86000000,43.71519961,43.59344564,43.62783455,43.66192993,0,0
0.87000000,43.75088315,43.54851178,43.57809069,43.73634480,0,0
0.88000000,43.82483613,43.57687542,43.53212911,43.68429076,0,0
0.89000000,43.81492350,43.60946364,43.62001018,43.72683179,0,0
0.90000000,43.75501570,43.72663245,43.62791535,43.68299999,0,0
0.91000000,43.75773793,43.71898665,43.65646767,43.65158717,0,0
0.92000000,43.77203470,43.70496737,43.64339025,43.64063443,0,0
0.93000000,43.86621274,43.63918968,43.59171518,43.67083703,0,0
0.94000000,43.81605584,43.63521454,43.63610684,43.68176534,0,0
0.95000000,43.76498895,43.65502344,43.60111699,43.66151630,0,0
0.96000000,43.74548613,43.67509734,43.55804954,43.61104569,0,0
0.97000000,43.81352411,43.70887731,43.55979887,43.58385616,0,0
0.98000000,43.82582501,43.65987500,43.51397978,43.59697339,0,0
0.99000000,43.82487117,43.70370328,43.48292877,43.56232665,0,0
1.00000000,43.79877192,43.68001405,43.51592209,43.59384561,0,0
1.01000000,43.79064391,43.63531210,43.49850007,43.58548500,0,0
1.02000000,43.84185167,43.64816255,43.48926604,43.54061410,0,0
1.03000000,43.81084074,43.63229347,43.52292454,43.53390549,0,0
1.04000000,43.78859505,43.62691113,43.52716469,43.55717388,0,0
1.05000000,43.72407168,43.62715246,43.58376241,43.58638042,0,0
1.06000000,43.72733791,43.60905260,43.55350084,43.65076480,0,0
1.07000000,43.75088065,43.62959940,43.52442768,43.63281090,0,0
1.08000000,43.79608313,43.63003611,43.51654061,43.60053767,0,0
1.09000000,43.81513801,43.59952295,43.49731034,43.56571919,0,0
1.10000000,43.74903163,43.62376009,43.51945951,43.51118786,0,0
1.11000000,43.73377214,43.64747114,43.54159031,43.55396407,0,0
1.12000000,43.78137749,43.66116360,43.54487803,43.58327302,0,0
