time_s,wheel0_corrected_rad_s,wheel1_corrected_rad_s,wheel2_corrected_rad_s,wheel3_corrected_rad_s,FL_blowout_signal,RR_blowout_signal
0.00000000,42.26911784,42.24957702,42.12710385,42.16930856,0,0
0.01000000,42.22333226,42.09320960,42.17073876,42.18756079,0,0
0.02000000,42.29320357,42.20616601,42.16820588,42.15009941,0,0
0.03000000,42.45242759,42.18749216,42.17119000,42.20970116,0,0
0.04000000,42.44773054,42.22230869,42.12939414,42.16640959,0,0
0.05000000,42.35438170,42.21976501,42.13931989,42.19010037,0,0
0.06000000,42.24334671,42.14720114,42.12763970,42.19572561,0,0
0.07000000,42.26032256,42.21042434,42.16098443,42.17099915,0,0
0.08000000,42.29596185,42.17428589,42.13976598,42.16312060,0,0
0.09000000,42.36327555,42.19998560,42.11034784,42.14577546,0,0
0.10000000,42.35951453,42.16845664,42.06581312,42.10501889,0,0
0.11000000,42.31354689,42.17120964,42.05782296,42.10675500,0,0
0.12000000,42.31715356,42.10902938,42.05357911,42.11412031,0,0
0.13000000,42.25005378,42.16899528,42.07918176,42.11144001,0,0
0.14000000,42.31968114,42.11560322,42.09750546,42.11256767,0,0
0.15000000,42.33393227,42.16871003,42.08958095,42.12122955,0,0
0.16000000,42.33039492,42.20973252,42.07660493,42.14905183,0,0
0.17000000,42.28703913,42.18048325,42.04297260,42.14344875,0,0
0.18000000,42.26282488,42.16935207,42.02677169,42.16506796,0,0
0.19000000,42.26765526,42.13577990,42.09999251,42.16164932,0,0
0.20000000,42.34925842,42.14179064,42.15601049,42.21126968,0,0
0.21000000,42.34387442,42.15262295,42.18997355,42.23247566,0,0
0.22000000,42.28901777,42.19309038,42.14612945,42.25344884,0,0
0.23000000,42.25430829,42.24318695,42.10236193,42.27651663,0,0
0.24000000,42.27061165,42.20913331,42.13306466,42.23933717,0,0
0.25000000,42.36057122,42.21303165,42.19736471,42.22595039,0,0
0.26000000,42.37992100,42.24853311,42.21653426,42.28962188,0,0
0.27000000,42.41264341,42.25313181,42.20524341,42.22682318,0,0
0.28000000,42.36348542,42.24925827,42.19323480,42.23620782,0,0
0.29000000,42.31543324,42.26056090,42.15638347,42.26980435,0,0
0.30000000,42.32965779,42.21660262,42.08781725,42.21137954,0,0
0.31000000,42.37851515,42.24831897,42.08481536,42.28675937,0,0
0.32000000,42.44367805,42.29025620,42.11076295,42.26521749,0,0
0.33000000,42.41789661,42.42327623,42.17435725,42.24933073,0,0
0.34000000,42.37125809,42.36634999,42.11595988,42.24397581,0,0
0.35000000,42.38333333,42.24408605,42.11109424,42.18677518,0,0
0.36000000,42.43859836,42.19282632,42.09918815,42.23632632,0,0
0.37000000,42.46331674,42.16947467,42.08104482,42.20676459,0,0
0.38000000,42.42158549,42.24061313,42.15348686,42.16781517,0,0
0.39000000,42.34949619,42.30847601,42.10079272,42.19144399,0,0
0.40000000,42.37207711,42.28851927,42.11746951,42.17927490,0,0
0.41000000,42.41979836,42.32726768,42.13044767,42.15393371,0,0
0.42000000,42.43571989,42.25068965,42.10592845,42.14406823,0,0
0.43000000,42.34055138,42.20411713,42.12228756,42.13213834,0,0
0.44000000,42.28262120,42.23078771,42.11044262,42.16551446,0,0
0.45000000,42.31975712,42.21474548,42.05691771,42.08667276,0,0
0.46000000,42.42000319,42.27465689,42.00897113,42.10959194,0,0
0.47000000,42.35271764,42.17541335,41.96093698,42.07158035,0,0
0.48000000,42.30955158,42.23876808,42.04310347,42.04769341,0,0
0.49000000,42.29196153,42.16173895,42.07649513,42.15504460,0,0
0.50000000,42.36894210,42.25888751,42.16000448,42.13536201,0,0
