time_s,wheel0_corrected_rad_s,wheel1_corrected_rad_s,wheel2_corrected_rad_s,wheel3_corrected_rad_s,FL_blowout_signal,RR_blowout_signal
0.00000000,39.94874292,39.81174844,39.76419152,39.78675913,0,0
0.01000000,39.91950189,39.84150037,39.76136973,39.81013439,0,0
0.02000000,39.95461740,39.85800199,39.75423427,39.82613114,0,0
0.03000000,39.94893756,39.85643832,39.77285974,39.83946616,0,0
0.04000000,39.98174342,39.83539631,39.75031108,39.85121190,0,0
0.05000000,39.97947292,39.82995136,39.74135834,39.85033045,0,0
0.06000000,39.99833753,39.84689933,39.75527676,39.84942582,0,0
0.07000000,40.00739858,39.89425296,39.74726525,39.83973745,0,0
0.08000000,40.00548291,39.89732936,39.75862804,39.82467320,0,0
0.09000000,39.98252492,39.85596008,39.74763747,39.86956375,0,0
0.10000000,39.97501134,39.83611228,39.75005036,39.88217906,0,0
0.11000000,40.02394945,39.85911184,39.75697448,39.88155551,0,0
0.12000000,40.04375383,39.86588982,39.76408525,39.88934551,0,0
0.13000000,39.97828466,39.87459524,39.74061913,39.85920673,0,0
0.14000000,39.92648638,39.87986131,39.75293550,39.85072294,0,0
0.15000000,39.96051915,39.88583023,39.75929413,39.84059581,0,0
0.16000000,40.03994654,39.91814653,39.77548091,39.81793692,0,0
0.17000000,40.00896725,39.85263676,39.75917812,39.84374939,0,0
0.18000000,39.93068689,39.84153322,39.77305420,39.80888281,0,0
0.19000000,39.84760815,39.85625450,39.75141436,39.83077167,0,0
0.20000000,39.95318470,39.89811697,39.83405020,39.86222784,0,0
0.21000000,40.05870545,39.88209023,39.81216972,39.80800390,0,0
0.22000000,40.06821641,39.87187245,39.86161070,39.80416576,0,0
0.23000000,39.95916245,39.82108499,39.79295626,39.80856512,0,0
0.24000000,39.93056490,39.87412253,39.78037646,39.82007099,0,0
0.25000000,39.93777965,39.91588608,39.78803487,39.86054478,0,0
0.26000000,40.04752679,39.87786245,39.77399929,39.81048501,0,0
0.27000000,39.99282585,39.72918718,39.75642903,39.79811892,0,0
0.28000000,39.96459447,39.76954856,39.72159342,39.79342864,0,0
0.29000000,39.91357287,39.78118678,39.73149041,39.78225732,0,0
0.30000000,39.91698790,39.95648513,39.75591874,39.83038661,0,0
0.31000000,39.95605613,40.00373434,39.74145279,39.79533802,0,0
0.32000000,39.93987054,39.83709625,39.72542293,39.77466611,0,0
0.33000000,39.97673752,39.75179854,39.70583909,39.78331263,0,0
0.34000000,39.97370233,39.74609544,39.75640715,39.81975050,0,0
0.35000000,39.96930365,39.87598702,39.75482896,39.82966220,0,0
0.36000000,39.92092548,39.89457260,39.75817695,39.82185999,0,0
0.37000000,39.92551886,39.79653315,39.73333210,39.82003551,0,0
0.38000000,39.92895966,39.75387728,39.81728759,39.81481698,0,0
0.39000000,39.95961402,39.74207252,39.82853189,39.84803956,0,0
0.40000000,39.91980359,39.86701428,39.76344283,39.86881266,0,0
0.41000000,39.92292087,39.85762164,39.74740108,39.83934950,0,0
0.42000000,39.90910530,39.85445807,39.70592154,39.85253667,0,0
0.43000000,40.03353982,39.80131827,39.74309451,39.85070065,0,0
0.44000000,40.08548149,39.80307685,39.77978791,39.82592618,0,0
0.45000000,39.97417100,39.83646827,39.78910517,39.91142764,0,0
0.46000000,39.89502028,39.83894972,39.75327411,39.90845648,0,0
0.47000000,39.88744487,39.89278703,39.77907421,39.91270251,0,0
0.48000000,39.96198338,39.89689634,39.80685300,39.94033145,0,0
0.49000000,40.03994009,39.83615992,39.83250255,39.90239874,0,0
0.50000000,39.96770403,39.85976347,39.81553535,39.81243298,0,0
0.51000000,40.00877534,39.86405423,39.78405568,39.80208325,0,0
0.52000000,40.04350879,39.90477050,39.76433010,39.81069440,0,0
0.53000000,40.07005703,39.90966521,39.74635391,39.78709872,0,0
0.54000000,40.02650802,39.84518236,39.74927506,39.82550963,0,0
0.55000000,39.96905639,39.87084625,39.73577644,39.83188644,0,0
0.56000000,39.99746571,39.89901897,39.75900850,39.83260384,0,0
0.57000000,40.02992683,39.92907762,39.78369701,39.86059339,0,0
0.58000000,40.02300095,39.89070394,39.77142985,39.84964486,0,0
0.59000000,39.99703942,39.83036236,39.76626415,39.85591235,0,0
0.60000000,39.99201576,39.82673427,39.76599350,39.82358768,0,0
0.61000000,40.00760281,39.86304289,39.78018134,39.83833339,0,0
0.62000000,40.01017908,39.87966759,39.74219522,39.78982546,0,0
0.63000000,39.98994038,39.89085951,39.69766075,39.79938594,0,0
0.64000000,39.96114525,39.87813162,39.66256101,39.83133540,0,0
0.65000000,39.98127101,39.89093124,39.68730050,39.76901764,0,0
0.66000000,39.97719661,39.81983495,39.75270635,39.81537222,0,0
0.67000000,39.99187621,39.86049858,39.85298042,39.78724776,0,0
0.68000000,39.96972002,39.86339499,39.77979421,39.80488361,0,0
