time_s,wheel0_corrected_rad_s,wheel1_corrected_rad_s,wheel2_corrected_rad_s,wheel3_corrected_rad_s,FL_blowout_signal,RR_blowout_signal
0.00000000,39.56461989,39.61045064,39.32944489,39.68103366,0,0
0.01000000,39.55926289,39.63569450,39.33588529,39.57643274,0,0
0.02000000,39.59061964,39.62334121,39.33476752,39.55948030,0,0
0.03000000,39.58416942,39.64707541,39.28505152,39.57788246,0,0
0.04000000,39.58579204,39.58137764,39.30888506,39.58316027,0,0
0.05000000,39.57138849,39.61125483,39.27034894,39.63018546,0,0
0.06000000,39.59850311,39.60500297,39.29579343,39.64576709,0,0
0.07000000,39.58241909,39.61348555,39.32636790,39.67423428,0,0
0.08000000,39.60007119,39.62584111,39.32681479,39.66304310,0,0
0.09000000,39.65170418,39.63354309,39.34201327,39.62599864,0,0
0.10000000,39.63492698,39.62035882,39.39529864,39.64140890,0,0
0.11000000,39.55955203,39.64402067,39.33702723,39.65114165,0,0
0.12000000,39.61241565,39.64551942,39.31113489,39.60469763,0,0
0.13000000,39.68122682,39.66417822,39.33540317,39.58326034,0,0
0.14000000,39.67845998,39.68151828,39.36494991,39.66092797,0,0
0.15000000,39.64580368,39.66286786,39.39905578,39.71109026,0,0
0.16000000,39.65727755,39.66807156,39.38736807,39.69450173,0,0
0.17000000,39.66610849,39.68339900,39.42591827,39.73960132,0,0
0.18000000,39.66118478,39.76357934,39.37096005,39.73398411,0,0
0.19000000,39.69478484,39.70065822,39.40010727,39.71672711,0,0
0.20000000,39.74785010,39.67877668,39.38445637,39.70869520,0,0
0.21000000,39.74559988,39.67178633,39.44657216,39.68712861,0,0
0.22000000,39.70796300,39.72999850,39.46211538,39.71893867,0,0
0.23000000,39.64925448,39.76288364,39.44704485,39.69984043,0,0
0.24000000,39.73662841,39.75274323,39.40430059,39.66792127,0,0
0.25000000,39.79266497,39.66080746,39.57746356,39.75060597,0,0
0.26000000,39.75174060,39.68703123,39.46099940,39.70596393,0,0
0.27000000,39.82315510,39.75581102,39.40622859,39.66482825,0,0
0.28000000,39.83527721,39.79543839,39.44114154,39.59489005,0,0
0.29000000,39.77046172,39.77843618,39.45661113,39.72171682,0,0
0.30000000,39.74725204,39.76493309,39.60506992,39.69854675,0,0
0.31000000,39.81441276,39.72436536,39.59994836,39.66556923,0,0
0.32000000,39.84364542,39.74788239,39.57380715,39.72896468,0,0
0.33000000,39.83148652,39.79421484,39.50330440,39.70077904,0,0
0.34000000,39.82716720,39.84840359,39.49790828,39.74305144,0,0
0.35000000,39.86839738,39.79959082,39.51609363,39.74066032,0,0
0.36000000,39.90110427,39.83206263,39.58630013,39.72840481,0,0
0.37000000,39.84539970,39.81830908,39.63033277,39.77323275,0,0
0.38000000,39.86764895,39.80191815,39.60384218,39.77118220,0,0
0.39000000,39.89672137,39.81716191,39.62123077,39.81265404,0,0
0.40000000,39.90891288,39.79189533,39.66233106,39.82834156,0,0
0.41000000,39.91546212,39.83378299,39.64822347,39.81194032,0,0
0.42000000,39.98057144,39.86444533,39.66880176,39.74360620,0,0
0.43000000,40.00921244,39.88496982,39.68764704,39.75592820,0,0
0.44000000,39.93419882,39.88838192,39.70999740,39.85873679,0,0
0.45000000,39.98744072,39.92825870,39.76510070,39.91970574,0,0
0.46000000,40.05581162,39.92107600,39.74345287,39.86187257,0,0
0.47000000,40.03856881,39.94497539,39.78669721,39.92445443,0,0
0.48000000,40.00712080,39.99341795,39.72154975,39.88003078,0,0
0.49000000,40.01817652,39.96160704,39.77527075,39.93791303,0,0
0.50000000,40.12928767,40.04635552,39.72743563,39.99010335,0,0
0.51000000,40.16569017,40.03107262,39.81979047,39.91673425,0,0
0.52000000,40.06051126,40.04099336,39.84435879,39.98551463,0,0
0.53000000,40.05072596,40.02421414,39.84063423,39.95873083,0,0
0.54000000,40.21537812,40.04886181,39.81771932,39.98711874,0,0
0.55000000,40.14051152,40.04760015,39.93094998,39.97409848,0,0
0.56000000,40.16379775,40.10200851,39.80873191,39.96740476,0,0
0.57000000,40.16660547,40.06873050,39.86512473,39.94256428,0,0
0.58000000,40.23585093,40.14367671,39.85957275,39.92206659,0,0
0.59000000,40.21503520,40.12925526,39.94206975,40.09695232,0,0
0.60000000,40.21036229,40.12883683,39.95911343,40.08635460,0,0
0.61000000,40.23834624,40.15149166,39.95821858,40.06560324,0,0
0.62000000,40.23125398,40.24672094,39.98674810,40.10734529,0,0
0.63000000,40.28906571,40.27917047,39.96808860,40.11991209,0,0
0.64000000,40.31942375,40.21432235,39.96534332,40.14010700,0,0
0.65000000,40.32687045,40.16570704,39.97529679,40.13535698,0,0
0.66000000,40.30969810,40.17879109,40.04355092,40.18876082,0,0
0.67000000,40.28405088,40.26374552,40.10315576,40.18217794,0,0
0.68000000,40.33587673,40.30043529,40.09998931,40.18795799,0,0
0.69000000,40.39215953,40.26020856,40.09915720,40.19022478,0,0
0.70000000,40.37664325,40.28191365,40.12142021,40.18979310,0,0
0.71000000,40.37672214,40.31528736,40.05568147,40.21688212,0,0
0.72000000,40.48223568,40.35793653,40.08688519,40.13600604,0,0
0.73000000,40.39857714,40.34993907,40.09550979,40.20713257,0,0
0.74000000,40.42712794,40.39713782,40.16950432,40.33139572,0,0
0.75000000,40.46821376,40.33184622,40.14908925,40.28384375,0,0
0.76000000,40.54807418,40.42124365,40.21819741,40.30996923,0,0
0.77000000,40.52943444,40.46574799,40.23088339,40.34618366,0,0
0.78000000,40.50274374,40.45608201,40.23222013,40.33724953,0,0
0.79000000,40.52997666,40.42915310,40.23216089,40.37043146,0,0
0.80000000,40.57007831,40.46384364,40.24837042,40.30825341,0,0
0.81000000,40.59882826,40.52555822,40.32974904,40.41625551,0,0
0.82000000,40.57332792,40.52341969,40.29398087,40.40896957,0,0
0.83000000,40.60346717,40.54002750,40.29151429,40.40171643,0,0
0.84000000,40.61026021,40.47409703,40.37388706,40.53784363,0,0
0.85000000,40.65233181,40.55575321,40.37313019,40.51017229,0,0
0.86000000,40.70619479,40.60951965,40.33481024,40.51989472,0,0
